id_partner,statement_date,statement_nr,marketplace,order_nr,item_nr,brand_en,product_title_en,brand_ar,product_title_ar,awb_nr,sku,partner_sku,fee_name,item_status,ordered_date,shipped_date,delivered_date,currency_code,net_proceeds,referral_fee,fbn_outbound_fee,noon_markup,noon_promo,shipping_fee,other_amounts,total_payment
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0074700372,NAEGC0074700372-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF94506967628A,N53361285A,53361285,Order,delivered,12/14/2024,12/14/2024,12/15/2024,AED,355.0,-39.05,-13.5,0,0.0,0.0,0.0,302.45
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0050583750,NAEGC0050583750-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PE67221000980A,N53361285A,53361285,Order,delivered,12/11/2024,12/12/2024,12/13/2024,AED,355.0,-39.05,0.0,0,0.0,4.761904762,0.0,320.7119048
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0056143209,NAEGC0056143209-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF92600642189A,N53361285A,53361285,Order,delivered,12/12/2024,12/12/2024,12/13/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0044733139,NAEGC0044733139-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF92044031475A,N53361285A,53361285,Order,delivered,12/13/2024,12/13/2024,12/13/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0001369184,NAEGC0001369184-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA3659580019A,N53361285A,53361285,Order,delivered,12/13/2024,12/14/2024,12/15/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0015147889,NAEGC0015147889-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90068588948A,N53361285A,53361285,Order,delivered,12/14/2024,12/14/2024,12/15/2024,AED,325.0,-35.75,-13.5,0,0.0,0.0,0.0,275.75
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0044733139,NAEGC0044733139-3,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF98599028947A,N53361285A,53361285,Order,delivered,12/13/2024,12/13/2024,12/13/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0015147889,NAEGC0015147889-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90068588948A,N53361285A,53361285,Order,delivered,12/14/2024,12/14/2024,12/15/2024,AED,325.0,-35.75,-13.5,0,0.0,0.0,0.0,275.75
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0052998438,NAEGC0052998438-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA4641946072A,N53361285A,53361285,Order,delivered,12/13/2024,12/14/2024,12/15/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0060940660,NAEGC0060940660-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA6670665223A,N53361285A,53361285,Order,delivered,12/13/2024,12/14/2024,12/15/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0042456486,NAEGC0042456486-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA8199124820A,N53361285A,53361285,Order,delivered,12/13/2024,12/14/2024,12/15/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0056793828,NAEGC0056793828-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90663008338A,N53361285A,53361285,Order,delivered,12/13/2024,12/13/2024,12/14/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0082497004,NAEGC0082497004-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA9874777075A,N53361285A,53361285,Order,returned,12/12/2024,12/12/2024,12/14/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0036276092,NAEGC0036276092-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFA3483214783A,N53361285A,53361285,Order,delivered,12/12/2024,12/12/2024,12/14/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-18,PS-38594-AE20241218,noon,NAEGC0027224985,NAEGC0027224985-2,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF91707310804A,N53361285A,53361285,Order,delivered,12/13/2024,12/13/2024,12/14/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-25,PS-38594-AE20241225,noon,,,,,,,,,,VAT Payable,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-56.45,-56.45
38594,2024-12-25,PS-38594-AE20241225,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-7.34,-7.34
38594,2024-12-25,PS-38594-AE20241225,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-7.52,-7.52
38594,2024-12-25,PS-38594-AE20241225,noon,,,,,,,,,,Return Administration Fee,shipped,,,,AED,0.0,0.0,0.0,0,0.0,0.0,-7.11,-7.11
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0062866106,NAEGC0062866106-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF90204984299A,N53361285A,53361285,Order,delivered,12/20/2024,12/20/2024,12/20/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0081806900,NAEGC0081806900-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFB8011236328A,N53361285A,53361285,Order,delivered,12/19/2024,12/19/2024,12/20/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGB0060558423,NAEGB0060558423-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99906192783A,N53361285A,53361285,Order,returned,11/28/2024,11/28/2024,11/29/2024,AED,-342.0,37.62,0.0,0,0.0,0.0,0.0,-304.38
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0085630616,NAEGC0085630616-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99501940841A,N53361285A,53361285,Order,delivered,12/20/2024,12/20/2024,12/21/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0073547199,NAEGC0073547199-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF99261040991A,N53361285A,53361285,Order,returned,12/19/2024,12/20/2024,12/21/2024,AED,333.7,-36.707,-13.5,0,0.0,0.0,0.0,283.493
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0026395912,NAEGC0026395912-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF91207619154A,N53361285A,53361285,Order,delivered,12/19/2024,12/19/2024,12/21/2024,AED,333.45,-36.6795,-13.5,0,0.0,0.0,0.0,283.2705
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0078472650,NAEGC0078472650-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PFB3618062675A,N53361285A,53361285,Order,delivered,12/23/2024,12/23/2024,12/24/2024,AED,323.0,-35.53,-13.5,0,0.0,0.0,0.0,273.97
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0076594575,NAEGC0076594575-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF94361099111A,N53361285A,53361285,Order,delivered,12/24/2024,12/24/2024,12/25/2024,AED,333.65,-36.7015,-13.5,0,0.0,0.0,0.0,283.4485
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0050150505,NAEGC0050150505-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF91958704822A,N53361285A,53361285,Order,returned,12/20/2024,12/20/2024,,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0001244237,NAEGC0001244237-3,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF98761436092A,N53361285A,53361285,Order,delivered,12/19/2024,12/19/2024,12/21/2024,AED,333.45,-36.6795,-13.5,0,0.0,0.0,0.0,283.2705
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0074495862,NAEGC0074495862-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF93669216936A,N53361285A,53361285,Order,delivered,12/19/2024,12/19/2024,12/20/2024,AED,333.45,-36.6795,-13.5,0,0.0,0.0,0.0,283.2705
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0097102051,NAEGC0097102051-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF95424532838A,N53361285A,53361285,Order,delivered,12/24/2024,12/24/2024,12/25/2024,AED,350.0,-38.5,-13.5,0,0.0,0.0,0.0,298.0
38594,2024-12-25,PS-38594-AE20241225,noon,NAEGC0052094106,NAEGC0052094106-1,Lenovo,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/5500MB Intel HD Graphics/Windows 10 Pro Black",لينوفو,لابتوب ثينك باد مجدد T450s مع شاشة 14 بوصة ، معالج إنتل كور i5  الجيل الخامس / ذاكرة رام 8 جيجابايت / سعة تخزين 256 جيجابايت إس إس دي / إنتل يو اتش دى جرافيكس / نظام تشغيل ويندوز 10 برو أسود,PF95195857083A,N53361285A,53361285,Order,returned,12/19/2024,12/19/2024,12/20/2024,AED,0.0,0.0,-13.5,0,0.0,0.0,0.0,-13.5
